onset	duration	trial_type	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	notes
350.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
355.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
360.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
365.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
370.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
375.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
380.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
385.029296875	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
391.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
396.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
401.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
406.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
411.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
416.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
421.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
426.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
431.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
436.10888671875	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
442.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
447.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
452.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
457.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
462.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
467.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
472.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
477.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
482.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
487.154296875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
493.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
498.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
503.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
508.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
513.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
518.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
523.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
528.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
533.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
538.216796875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
544.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
549.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
554.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
559.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
564.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
569.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
574.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
579.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
584.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
589.28759765625	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
595.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
600.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
605.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
610.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
615.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
620.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
625.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
630.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
635.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
640.35009765625	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
646.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
651.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
656.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
661.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
666.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
671.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
676.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
681.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
686.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
691.404296875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
715.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
720.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
725.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
730.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
735.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
740.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
745.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
750.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
755.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
760.404296875	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
766.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
771.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
776.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
781.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
786.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
791.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
796.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
801.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
806.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
811.47509765625	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
817.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
822.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
827.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
832.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
837.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
842.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
847.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
852.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
857.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
862.54638671875	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
868.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
873.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
878.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
883.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
888.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
893.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
898.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
903.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
908.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
913.591796875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
919.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
924.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
929.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
934.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
939.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
944.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
949.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
954.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
959.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
964.65380859375	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
970.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
975.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
980.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
985.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
990.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
995.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1000.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1005.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1010.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1015.94873046875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1021.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1026.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1031.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1036.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1041.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1046.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1051.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1056.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1061.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1066.79638671875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1072.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1077.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1082.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1087.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1092.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1097.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1102.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1107.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1112.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1117.94873046875	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1123.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1128.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1133.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1138.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1143.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1148.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1153.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1158.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1163.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1168.90380859375	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1174.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1179.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1184.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1189.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1194.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1199.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1204.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1209.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1214.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1219.96630859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1226.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1231.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1236.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1241.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1246.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1251.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1256.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1261.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1266.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1271.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1277.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1282.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1287.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1292.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1297.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1302.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1307.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1312.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1317.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1322.1083984375	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1328.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1333.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1338.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1343.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1353.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1358.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1363.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1368.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1373.15380859375	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1388.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1393.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1398.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1403.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1408.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1413.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1418.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1423.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1428.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1433.94775390625	0.001	electrical_stimulation	monophasic	FL01-FL02	0.008	n/a
1439.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1444.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1449.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1454.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1459.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1464.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1469.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1474.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1479.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1484.99755859375	0.001	electrical_stimulation	monophasic	FL02-FL03	0.008	n/a
1491.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1496.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1501.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1506.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1511.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1516.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1521.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1526.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1531.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1536.06005859375	0.001	electrical_stimulation	monophasic	FL03-FL04	0.008	n/a
1542.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1547.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1552.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1557.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1562.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1567.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1572.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1577.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1582.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1587.12255859375	0.001	electrical_stimulation	monophasic	FL04-FL05	0.008	n/a
1593.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1598.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1603.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1608.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1613.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1618.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1623.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1628.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1633.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1638.2021484375	0.001	electrical_stimulation	monophasic	FL05-FL06	0.008	n/a
1644.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1649.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1654.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1659.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1664.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1669.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1674.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1679.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1684.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1689.24755859375	0.001	electrical_stimulation	monophasic	FL06-FL07	0.008	n/a
1695.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1700.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1705.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1710.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1715.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1720.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1725.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1730.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1735.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1740.31005859375	0.001	electrical_stimulation	monophasic	FL07-FL08	0.008	n/a
1746.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1751.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1756.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1761.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1766.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1771.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1776.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1781.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1786.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1791.380859375	0.001	electrical_stimulation	monophasic	FL09-FL10	0.008	n/a
1797.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1802.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1807.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1812.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1817.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1822.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1827.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1832.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1837.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1842.43505859375	0.001	electrical_stimulation	monophasic	FL10-FL11	0.008	n/a
1848.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1853.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1858.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1863.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1868.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1873.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1878.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1883.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1888.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1893.5146484375	0.001	electrical_stimulation	monophasic	FL11-FL12	0.008	n/a
1899.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1904.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1909.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1914.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1919.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1924.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1929.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1934.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1939.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
1944.568359375	0.001	electrical_stimulation	monophasic	FL12-FL13	0.008	n/a
