onset	duration	trial_type	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	notes
214.68603515625	0.001	electrical_stimulation	monophasic	F04-F05	0.008	n/a
219.68603515625	0.001	electrical_stimulation	monophasic	F04-F05	0.008	n/a
224.68603515625	0.001	electrical_stimulation	monophasic	F04-F05	0.008	n/a
229.68603515625	0.001	electrical_stimulation	monophasic	F04-F05	0.008	n/a
235.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
240.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
245.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
250.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
255.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
260.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
265.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
270.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
275.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
280.76806640625	0.001	electrical_stimulation	monophasic	F05-F06	0.008	n/a
286.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
291.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
296.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
301.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
306.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
311.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
316.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
321.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
326.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
331.8193359375	0.001	electrical_stimulation	monophasic	F06-F07	0.008	n/a
337.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
342.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
347.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
352.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
357.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
362.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
367.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
372.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
377.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
382.873046875	0.001	electrical_stimulation	monophasic	F07-F08	0.008	n/a
388.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
393.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
398.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
403.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
408.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
413.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
418.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
423.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
428.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
433.935546875	0.001	electrical_stimulation	monophasic	F09-F10	0.008	n/a
439.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
444.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
449.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
454.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
459.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
464.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
469.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
474.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
479.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
484.998046875	0.001	electrical_stimulation	monophasic	F10-F11	0.008	n/a
491.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
496.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
501.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
506.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
511.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
516.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
521.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
526.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
531.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
536.07763671875	0.001	electrical_stimulation	monophasic	F11-F12	0.008	n/a
542.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
547.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
552.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
557.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
562.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
567.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
572.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
577.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
582.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
587.123046875	0.001	electrical_stimulation	monophasic	F12-F13	0.008	n/a
593.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
598.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
603.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
608.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
613.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
618.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
623.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
628.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
633.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
638.185546875	0.001	electrical_stimulation	monophasic	F13-F14	0.008	n/a
644.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
649.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
654.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
659.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
664.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
669.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
674.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
679.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
684.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
689.248046875	0.001	electrical_stimulation	monophasic	F14-F15	0.008	n/a
695.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
700.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
705.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
710.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
715.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
720.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
725.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
730.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
735.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
740.310546875	0.001	electrical_stimulation	monophasic	F15-F16	0.008	n/a
746.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
751.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
756.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
761.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
766.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
771.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
776.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
781.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
786.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
791.36328125	0.001	electrical_stimulation	monophasic	F17-F18	0.008	n/a
797.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
802.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
807.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
812.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
817.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
822.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
827.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
832.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
837.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
842.404296875	0.001	electrical_stimulation	monophasic	F18-F19	0.008	n/a
848.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
853.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
858.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
863.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
868.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
873.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
878.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
883.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
888.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
893.49755859375	0.001	electrical_stimulation	monophasic	F19-F20	0.008	n/a
899.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
904.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
909.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
914.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
919.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
924.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
929.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
934.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
939.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
944.76123046875	0.001	electrical_stimulation	monophasic	F20-F21	0.008	n/a
950.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
955.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
960.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
965.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
970.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
975.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
980.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
985.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
990.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
995.591796875	0.001	electrical_stimulation	monophasic	F21-F22	0.008	n/a
1001.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1006.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1011.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1016.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1021.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1026.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1031.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1036.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1041.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1046.76171875	0.001	electrical_stimulation	monophasic	F22-F23	0.008	n/a
1052.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1057.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1062.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1067.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1072.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1077.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1082.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1087.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1092.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1097.73779296875	0.001	electrical_stimulation	monophasic	F23-F24	0.008	n/a
1103.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1108.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1113.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1118.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1123.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1128.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1133.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1138.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1143.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1148.7958984375	0.001	electrical_stimulation	monophasic	F25-F26	0.008	n/a
1154.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1159.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1164.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1169.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1174.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1179.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1184.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1189.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1194.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1199.86328125	0.001	electrical_stimulation	monophasic	F26-F27	0.008	n/a
1205.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1210.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1215.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1220.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1225.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1230.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1235.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1240.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1245.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1250.92138671875	0.001	electrical_stimulation	monophasic	F27-F28	0.008	n/a
1256.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1261.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1266.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1271.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1276.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1281.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1286.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1291.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1296.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1301.99755859375	0.001	electrical_stimulation	monophasic	F28-F29	0.008	n/a
1308.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1313.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1318.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1323.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1328.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1333.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1338.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1343.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1348.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1353.02880859375	0.001	electrical_stimulation	monophasic	F29-F30	0.008	n/a
1359.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1364.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1369.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1374.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1379.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1384.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1389.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1394.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1399.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1404.11328125	0.001	electrical_stimulation	monophasic	F30-F31	0.008	n/a
1410.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1415.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1420.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1425.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1430.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1435.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1440.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1445.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1450.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1455.16259765625	0.001	electrical_stimulation	monophasic	F31-F32	0.008	n/a
1472.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1477.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1482.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1487.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1492.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1497.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1502.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1507.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1512.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1517.23779296875	0.001	electrical_stimulation	monophasic	T33-T34	0.008	n/a
1523.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1528.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1533.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1538.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1543.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1548.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1553.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1558.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1563.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1568.31005859375	0.001	electrical_stimulation	monophasic	T34-T35	0.008	n/a
1574.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1579.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1584.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1589.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1594.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1599.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1604.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1609.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1614.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1619.37255859375	0.001	electrical_stimulation	monophasic	T35-T36	0.008	n/a
1625.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1630.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1635.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1640.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1645.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1650.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1655.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1660.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1665.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1670.72021484375	0.001	electrical_stimulation	monophasic	T36-T37	0.008	n/a
1676.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1681.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1686.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1691.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1696.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1701.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1706.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1711.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1716.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1721.49755859375	0.001	electrical_stimulation	monophasic	T37-T38	0.008	n/a
1727.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1732.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1737.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1742.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1747.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1752.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1757.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1762.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1767.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1772.76123046875	0.001	electrical_stimulation	monophasic	T38-T39	0.008	n/a
1778.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1783.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1788.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1793.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1798.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1803.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1808.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1813.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1818.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1823.62255859375	0.001	electrical_stimulation	monophasic	T39-T40	0.008	n/a
1829.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
1834.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
1839.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
1844.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
1849.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
1854.76171875	0.001	electrical_stimulation	monophasic	T41-T42	0.008	n/a
