onset	duration	trial_type	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	status	status_description
896.689453125	0.0002	electrical_stimulation	biphasic	LG11-LG12	6.0 mA	good	n/a
929.1240234375	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
933.64306640625	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
937.91748046875	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
941.71923828125	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
949.244140625	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	bad	n/a
953.72998046875	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
958.61474609375	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
963.0302734375	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
967.73388671875	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
971.91455078125	0.0002	electrical_stimulation	biphasic	LG13-LG14	6.0 mA	good	n/a
994.10986328125	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	bad	n/a
998.94287109375	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1002.53466796875	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1007.65966796875	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1011.38671875	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1016.1572265625	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1020.166015625	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1023.31005859375	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1027.67333984375	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1032.63134765625	0.0002	electrical_stimulation	biphasic	LG14-LG15	6.0 mA	good	n/a
1050.775390625	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1054.25830078125	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1059.71142578125	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1065.22705078125	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1070.34130859375	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1075.02783203125	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1079.57421875	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1083.86474609375	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	bad	n/a
1087.6025390625	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	bad	n/a
1091.87744140625	0.0002	electrical_stimulation	biphasic	LG15-LG16	6.0 mA	good	n/a
1150.5341796875	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	noise bef onset
1154.9296875	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	bad	noise during onset
1159.4072265625	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1163.45849609375	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1168.04052734375	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1171.1318359375	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1175.6416015625	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1180.30859375	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	artifact after 2s
1184.57861328125	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	bad	n/a
1189.59326171875	0.0002	electrical_stimulation	biphasic	LG12-LG18	6.0 mA	good	n/a
1216.3125	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	bad	n/a
1221.056640625	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1225.76953125	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1230.11669921875	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1234.2568359375	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1238.61474609375	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1242.322265625	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1246.15869140625	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1250.251953125	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1254.36474609375	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1260.82373046875	0.0002	electrical_stimulation	biphasic	LG19-LG20	6.0 mA	good	n/a
1283.48828125	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1287.61181640625	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1292.236328125	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1296.49560546875	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1300.0673828125	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1303.9921875	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1308.673828125	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1313.53271484375	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1318.037109375	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1322.37451171875	0.0002	electrical_stimulation	biphasic	LG22-LG23	6.0 mA	good	n/a
1341.68505859375	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1345.99755859375	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1350.0478515625	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1353.86328125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1358.46142578125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1362.1064453125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1365.82861328125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1368.63330078125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	bad	n/a
1372.345703125	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
1377.13134765625	0.0002	electrical_stimulation	biphasic	LG23-LG24	6.0 mA	good	n/a
