onset	duration	trial_type	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	status	status_description
1207.3193359375	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1212.58984375	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1218.02734375	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1222.62060546875	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1226.20166015625	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1230.88330078125	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1236.107421875	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1242.48828125	0.0002	electrical_stimulation	biphasic	LTG6-LTG7	6.0 mA	good	n/a
1265.66796875	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1270.515625	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	bad	n/a
1275.27099609375	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1279.70751953125	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1285.15478515625	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	bad	n/a
1296.0458984375	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1301.56689453125	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1306.6865234375	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1311.05029296875	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1322.7109375	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1330.6103515625	0.0002	electrical_stimulation	biphasic	LTG7-LTG8	6.0 mA	good	n/a
1407.45654296875	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1413.0244140625	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1418.45703125	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1426.00048828125	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1430.9794921875	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1437.943359375	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1443.12109375	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1448.47509765625	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1453.62646484375	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1458.30078125	0.0002	electrical_stimulation	biphasic	LTG9-LTG10	6.0 mA	good	n/a
1484.69287109375	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1490.45361328125	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1496.66845703125	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1501.83984375	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1515.919921875	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1527.97412109375	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1532.84228515625	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1536.23193359375	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1541.0751953125	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1545.79833984375	0.0002	electrical_stimulation	biphasic	LTG10-LTG11	6.0 mA	good	n/a
1576.59228515625	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1582.46337890625	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1587.2958984375	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1592.36328125	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1597.25341796875	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1601.5126953125	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1605.87109375	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1609.572265625	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1613.79541015625	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1619.67578125	0.0002	electrical_stimulation	biphasic	LTG11-LTG12	6.0 mA	good	n/a
1643.74169921875	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1648.49609375	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1653.177734375	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1657.8017578125	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1663.79736328125	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1668.228515625	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1672.37841796875	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1676.43994140625	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1682.09619140625	0.0002	electrical_stimulation	biphasic	LTG12-LTG13	6.0 mA	good	n/a
1703.1748046875	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1708.03369140625	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1712.8349609375	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1718.2783203125	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1721.3330078125	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1727.8447265625	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1733.01513671875	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1738.8603515625	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1743.77099609375	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1749.47412109375	0.0002	electrical_stimulation	biphasic	LTG13-LTG14	6.0 mA	good	n/a
1779.96728515625	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1784.73291015625	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1789.27392578125	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1793.83544921875	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1798.2666015625	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1802.04638671875	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1806.8896484375	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1811.27392578125	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1815.673828125	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	bad	n/a
1820.736328125	0.0002	electrical_stimulation	biphasic	LTG14-LTG15	6.0 mA	good	n/a
1840.8974609375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1846.26708984375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1850.896484375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1856.07861328125	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1860.63427734375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1866.3486328125	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1870.75830078125	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1874.99755859375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1879.3974609375	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1884.02197265625	0.0002	electrical_stimulation	biphasic	LTG15-LTG16	6.0 mA	good	n/a
1903.6875	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1908.9375	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1914.0517578125	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1919.0302734375	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1924.18115234375	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1929.30078125	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1932.658203125	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1938.0224609375	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1942.69873046875	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1947.15625	0.0002	electrical_stimulation	biphasic	LTG17-LTG18	6.0 mA	good	n/a
1963.05810546875	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1967.91162109375	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1972.02001953125	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1977.0927734375	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	bad	n/a
1981.9775390625	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	bad	n/a
1985.673828125	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1990.41259765625	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1994.4267578125	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
1999.5	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
2004.05615234375	0.0002	electrical_stimulation	biphasic	LTG18-LTG19	6.0 mA	good	n/a
2024.05517578125	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2028.19482421875	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2033.2099609375	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2037.615234375	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2042.2861328125	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2047.228515625	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2051.8115234375	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2055.6689453125	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2060.35595703125	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2064.81787109375	0.0002	electrical_stimulation	biphasic	LTG19-LTG20	6.0 mA	good	n/a
2087.0595703125	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2091.98583984375	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2096.69873046875	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2101.96435546875	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2106.07177734375	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2110.54541015625	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2114.5126953125	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2118.82470703125	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2123.599609375	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2128.0517578125	0.0002	electrical_stimulation	biphasic	LTG20-LTG21	6.0 mA	good	n/a
2146.2578125	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2151.0341796875	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2154.9013671875	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2159.056640625	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2163.4775390625	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2168.810546875	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2172.845703125	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2177.64208984375	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2186.197265625	0.0002	electrical_stimulation	biphasic	LTG21-LTG22	6.0 mA	good	n/a
2203.2353515625	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2208.0576171875	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2211.09716796875	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2215.98193359375	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2220.501953125	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2224.765625	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2229.880859375	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2234.484375	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2239.07177734375	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2243.64404296875	0.0002	electrical_stimulation	biphasic	LTG22-LTG23	6.0 mA	good	n/a
2259.978515625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2263.70068359375	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2267.9912109375	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2272.74072265625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2277.087890625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2281.775390625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2286.2119140625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2289.97607421875	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2294.1044921875	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2298.244140625	0.0002	electrical_stimulation	biphasic	LTG23-LTG24	6.0 mA	good	n/a
2321.8046875	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2327.86767578125	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2333.57080078125	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2338.54931640625	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2342.57958984375	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2347.7978515625	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2352.025390625	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2355.53466796875	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2359.02294921875	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2363.041015625	0.0002	electrical_stimulation	biphasic	LTG25-LTG26	6.0 mA	good	n/a
2379.82373046875	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2384.86572265625	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2388.46826171875	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2392.68505859375	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2396.9345703125	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2401.955078125	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2405.7451171875	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2410.640625	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2415.26025390625	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2419.404296875	0.0002	electrical_stimulation	biphasic	LTG26-LTG27	6.0 mA	good	n/a
2446.6181640625	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2451.30078125	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2455.99169921875	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2460.01171875	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2464.8134765625	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2474.60302734375	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2479.56201171875	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2485.0244140625	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2489.30517578125	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2493.18505859375	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2497.6728515625	0.0002	electrical_stimulation	biphasic	LTG27-LTG28	6.0 mA	good	n/a
2518.20849609375	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2523.177734375	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2527.029296875	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2531.341796875	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2536.06005859375	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2540.54345703125	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2544.96923828125	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2550.1044921875	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2554.1240234375	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2558.3203125	0.0002	electrical_stimulation	biphasic	LTG28-LTG29	6.0 mA	good	n/a
2580.76513671875	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2586.46875	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2591.36376953125	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2595.24267578125	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2598.86572265625	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2603.880859375	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2607.62841796875	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2611.93017578125	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2616.18359375	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2619.708984375	0.0002	electrical_stimulation	biphasic	LTG29-LTG30	6.0 mA	good	n/a
2637.31494140625	0.0002	electrical_stimulation	biphasic	LTG30-LTG31	6.0 mA	good	n/a
2641.32861328125	0.0002	electrical_stimulation	biphasic	LTG30-LTG31	6.0 mA	good	n/a
2644.88037109375	0.0002	electrical_stimulation	biphasic	LTG30-LTG31	6.0 mA	good	n/a
2648.8212890625	0.0002	electrical_stimulation	biphasic	LTG30-LTG31	6.0 mA	good	n/a
2652.98046875	0.0002	electrical_stimulation	biphasic	LTG30-LTG31	6.0 mA	good	n/a
